gatherdate,strike,expiry,timevalue,gexp,dexp,vexp,cexp,ccash,pcash,call_volume,put_volume,call_oi,put_oi
2025-02-18 14:54:22,47.0,2025-02-28,0.03968253968253968,11336.044230330497,6924.294080471282,43.52230559146942,-59.366087077196084,13518200.000000004,6682000.0,27.0,201.0,263.0,130.0
2025-02-18 14:54:22,47.5,2025-02-28,0.03968253968253968,228.68660608645064,956.6374316690706,5.312002738751907,-18.420016393956914,1410000.0,1240800.0000000002,7.0,1.0,25.0,22.0
2025-02-18 14:54:22,48.0,2025-02-28,0.03968253968253968,59611.19782106568,9790.490880221205,102.60579144946986,223.15091087004515,50900600.00000001,3806800.000000001,106.0,1.0,829.0,62.0
2025-02-18 14:54:22,48.5,2025-02-28,0.03968253968253968,880.0067319643163,150.5509828640511,1.6343840456979641,3.210114802779313,863200.0,66400.0,1.0,1.0,13.0,1.0
2025-02-18 14:54:22,49.0,2025-02-28,0.03968253968253968,11982.60562268467,2607.1055398044996,27.074709876279666,30.742633242414705,14280000.0,2142000.0,13.0,0.0,200.0,30.0
2025-02-18 14:54:22,49.5,2025-02-28,0.03968253968253968,263.50641057389134,32.3790845325598,0.476836466065501,1.2845954589960178,305600.0,0.0,1.0,0.0,4.0,0.0
2025-02-18 14:54:22,50.0,2025-02-28,0.03968253968253968,22453.395236525896,3013.0337610459587,44.26566624797698,105.51268994073246,29629600.0,407000.00000000006,89.0,4.0,364.0,5.0
2025-02-18 14:54:22,50.5,2025-02-28,0.03968253968253968,4580.433925584419,575.1567295278045,9.279761413202475,22.81838983282328,6652800.000000002,0.0,21.0,0.0,77.0,0.0
2025-02-18 14:54:22,51.0,2025-02-28,0.03968253968253968,9728.632227128093,1492.3969407859583,21.995474948976,41.2055679694607,16177800.000000004,548400.0,32.0,0.0,177.0,6.0
2025-02-18 14:54:22,51.5,2025-02-28,0.03968253968253968,108.11432160073802,13.768280670910935,0.2418565312080893,0.5462299284559895,192800.0,0.0,1.0,0.0,2.0,0.0
2025-02-18 14:54:22,52.0,2025-02-28,0.03968253968253968,3516.262685251427,456.4773120953734,8.242435068497361,18.109817021523746,6895200.0,0.0,7.0,0.0,68.0,0.0
2025-02-18 14:54:22,52.5,2025-02-28,0.03968253968253968,642.5687500601645,83.44675495684425,1.5716028916469904,3.3105694572004785,1383200.0,0.0,1.0,0.0,13.0,0.0
2025-02-18 14:54:22,53.0,2025-02-28,0.03968253968253968,5592.957232830123,736.2102949125109,14.261476058634933,29.207482279665612,13145200.0,0.0,3.0,0.0,118.0,0.0
2025-02-18 14:54:22,54.0,2025-02-28,0.03968253968253968,15687.852927009333,2103.9002184359365,43.197811749072216,83.46706877252856,43582600.0,0.0,2.0,0.0,359.0,0.0
2025-02-18 14:54:22,55.0,2025-02-28,0.03968253968253968,7267.903543419872,1003.059597568607,21.49189249586466,39.79378028750911,23520600.0,0.0,17.0,0.0,179.0,0.0
2025-02-18 14:54:22,56.0,2025-02-28,0.03968253968253968,3390.0315122870315,471.51771307506016,10.683568479948027,18.706138884424963,12726000.000000002,0.0,25.0,0.0,90.0,0.0
2025-02-18 14:54:22,57.0,2025-02-28,0.03968253968253968,2685.817278728291,384.4288649196557,8.996145014707055,15.251091811353211,11506400.000000002,0.0,47.0,0.0,76.0,0.0
2025-02-18 14:54:22,58.0,2025-02-28,0.03968253968253968,459.1878830567484,105.12669898237105,1.888738410241086,1.5018322576503997,2421000.0000000005,161400.0,1.0,0.0,15.0,1.0
2025-02-18 14:54:22,59.0,2025-02-28,0.03968253968253968,1305.7165517522192,191.8464099299099,4.866554388040018,7.610885711690866,7198800.0,0.0,11.0,0.0,42.0,0.0
2025-02-18 14:54:22,60.0,2025-02-28,0.03968253968253968,19878.959103879493,3239.6845957586215,79.44609429477453,108.17033320582763,124621800.0,1269800.0,46.0,50.0,687.0,7.0
2025-02-18 14:54:22,61.0,2025-02-28,0.03968253968253968,1554.9154022592668,235.82393533516503,6.369137953172139,9.355494141190963,10718400.000000002,0.0,0.0,0.0,56.0,0.0
